,text
561,congressman requests details on private industry data breaches  
562,missing our federal health benefit webcast is bad for your health #fedwebcast  -- 1 week away:  pic.twitter.com/meqgb0tnfa
563,learn tips for what #fehb questions to ask & how to cut plan costs #fedwebcast [learn more:  ]pic.twitter.com/unxwqeja5z
564,'dark web' markets hit in global police effort.   pic.twitter.com/sfd5ti13og
565,what do the midterms mean for the budget?  offers some thoughts.   
566,what does  have in store? get the details here.  
567,"advantages, pitfalls of sharing data on cyberattacks  "
568,how to compare #fehb plans & choose the one best for you #fedwebcast [learn more:  ]pic.twitter.com/r7n5fuk2ki
569,nasa leases airfield to google's planetary ventures  
570,'dark web' markets hit in global police effort.   pic.twitter.com/vusdprh6cn
571,three technologies to lead federal innovation in 2015  
572,"sasala: army's virtualized desktop reaches 18,000 computers  "
573,"panel would reshape military benefits, add civilian programs  "
574,agencies are under white house mandate to use #espcs to secure $4 bill for energy efficiency renovations #fedwebcast  
575,ns2020 is a strategy/portfolio of smaller contracts that will provide next-gen network/comm [whitepaper:  ]
576,telehealth progress requires beefed up network infrastructure  
577,why use oasis?  
578,"military panel wants tsp, fehbp for service members  "
579,nist outlines process for vetting mobile apps  
580,physicist sentenced for selling classified nuclear data  
581,how agencies can best leverage #espcs to dramatically improve the energy efficiency of facilities #fedwebcast  
582,espc advocates have congressional allies  
583,"air force suspends fedbid, proposes debarment  "
584,dfas rolls out online payment tool  
585,bill requires agencies to provide detailed program data  
586,dfas rolls out online payment tool  
587,fedramp high draft designed for 'thoughtful' dialogue  
588,gsa announces new infrastructure bpa  
589,"commission wants to shift military to tsp, fehbp  "
590,new #fedwebcast -- espcs: smart approaches toward energy efficiency  
591,survey: insider threat fears not reflected in spending  
592,lawmakers want paid family leave for feds  
593,new database shows prices paid on alliant contracts  
594,this #fedwebcast will be archived at   for those who want to re-watch the oasis presentation
595,"consolidation offers an opportunity to clear the decks, start fresh & adopt more standard approaches [whitepaper  ]"
596,oasis has had a lot of interest/activity since opening for business last year #fedwebcast
597,advantages: oasis is designed to provide maximum flexibiility #fedwebcast
598,how to use oasis: 2 types of acquisition: direct & assisted #fedwebcast
599,starting now! our oasis #fedwebcast  
600,"nga to reorganize cio, it services departments  "
601,today -- oasis: a new era in professional services and it procurement #fedwebcast  
602,today: oasis webcast with gsa's jim ghiloni  
603,crowdsourcing apps gather data for feds  
604,. needs a better handle on telework.  
605,report finds   never stood a chance.  
606,military contractor facing 25 years on espionage charges  
607,last chance! -- oasis: a new era in professional services and it procurement #fedwebcast  
608,oasis webcast with gsa's jim ghiloni: register now  
609,systems admin pleads 'guilty' to espionage charges  
610,#oasis: a new era in professional services and it procurement #fedwebcast  
611,the next generation of network services contracts are coming soon. are you ready? #networx #ns2020   
612,crowdsourcing apps gather data for feds  
613,"join  on tuesday, jan 27 @ 1pm et for our oasis #fedwebcast  "
614,"the #gsa's oasis multiple-award contract program is ""open for business."" #fedwebcast  "
615,high security level coming to #fedramp.   
616,ig:   was doomed from the start.  
617,"bill could cost va execs pensions, bonuses.  "
618,jim ghiloni  to discuss how oasis will serve a critical role in federal procurement #fedwebcast  
619,how #oasis will serve a critical role in federal procurement #fedwebcast  
620,high security level coming to #fedramp.   
621,postal service sues to create new product for dvd mailings  
622,postal service sues oversight body on netflix-style mailings  
623,what to look for in the next wave of network services contracts  
624,new bill slashes 10 percent from federal workforce  
625,#oasis: a new era in professional services and it procurement #fedwebcast  
626,oasis/oasis sb are hybrid govt acquisition vehicles that address professional services requirements #fedwebcast  
627,ig:   was doomed from the start.  
628,crowdsourcing apps gather data for feds  
629,ig:   was doomed from the start.  
630,"bill could cost va execs pensions, bonuses.  "
631,managers need to look at their environments & how they want to evolve to more capable technologies [whitepaper:  ]
632,video: what factors influence dod cloud migration?  
633,".'s oasis multiple-award contract program is ""open for business."" #fedwebcast  "
634,report: agencies must act soon to transform acquisition workforce  
635,indictments for man accused of planning to kill fed employees.  
636,ohio man indicted for plan to kill federal employees  
637,ig: contracts doomed first   site  
638,"dempsey: civilian, private networks leave us vulnerable  "
639,supreme court strikes blow for whistleblower protections  
640,"join  on tuesday, jan 27 @ 1pm et for our oasis #fedwebcast  "
641,how to enhance critical facility resiliency with energy iot  
642,"take a look at the all-new, redesigned federal times. you can see the digital edition here.  "
643,supreme court: fired air marshal counts as whistleblower  
644,how #oasis will serve a critical role in federal procurement #fedwebcast  
645,new payment cards available to feds this month  
646,dod won't change social media policy after centcom hack  
647,state of the union light on cybersecurity  
648,"dod plans to close 15 european installations - dod is planning to close 15 military installations in europe, which...  "
649,"dhs beefs up building security after paris shooting - dhs tightens building, airport security while strengthening ...  "
650,jim ghiloni  to discuss how oasis will serve a critical role in federal procurement #fedwebcast  
