,text
202,december is safe toys and gifts month. check out the watchblog on federal government’s role in toy safety: http://blog.gao.gov/2014/11/25/safe-gift-giving-this-holiday-season/ … #toysafety
203,"december is safe toys & gifts month. check out our report, podcast on fed oversight of consumer products: http://www.gao.gov/products/gao-15-52?utm_source=twitter&utm_medium=social&utm_campaign=gpi … #toysafety"
204,december is safe toys and gifts month. read the watchblog on federal government’s role in toy safety: http://blog.gao.gov/2014/11/25/safe-gift-giving-this-holiday-season/ … #toysafety
205,federal subcontracting: further actions needed to improve oversight of pass-through contracts http://1.usa.gov/1cw2krm 
206,higher education: education should strengthen oversight of schools and accreditors http://1.usa.gov/1cw2kkm 
207,401(k) plans: greater protections needed for forced transfers and inactive accounts http://1.usa.gov/1cw2icg 
208,mobile devices: federal agencies' steps to improve mobile access to government information and services http://1.usa.gov/1cw2hva 
209,"december is safe toys and gifts month. read our report, podcast on federal oversight of consumer products: http://www.gao.gov/products/gao-15-52?utm_source=twitter&utm_medium=social&utm_campaign=gpi … #toysafety"
210,december is safe toys and gifts month – read the watchblog on federal government’s role in toy safety: http://blog.gao.gov/2014/11/25/safe-gift-giving-this-holiday-season/ … #toysafety
211,"as we prepare for #veteransday, we reflect on how our nation helps those who served transition to civilian life:http://blog.gao.gov/2014/11/10/services-for-veterans/ …"
212,learn about education tools for veterans & use our interactive list of programs that help transition to civilian life http://blog.gao.gov/2014/11/10/services-for-veterans/ …
213,several programs help #veterans transition to civilian life. read more in today’s watchblog: http://blog.gao.gov/2014/11/10/services-for-veterans/ …
214,"compounded drugs: payment practices vary across public programs and private insurers, and medicare part b policy.. http://1.usa.gov/1xdfclo "
215,financial audit: bureau of the fiscal service's fiscal years 2014 and 2013 schedules of federal debt http://1.usa.gov/1xdfc5i 
216,"today’s watchblog reflects on how our nation helps #veterans transition to civilian life, and links to helpful tools: http://blog.gao.gov/2014/11/10/services-for-veterans/ …"
217,"for #veteransday, watchblog discusses the programs offered to help servicemembers transition to civilian life: http://blog.gao.gov/2014/11/10/services-for-veterans/ …"
218,watchblog post: services for veterans http://1.usa.gov/11ade40 
219,"friday’s watchblog talked about ""better living through the audit process:"" http://blog.gao.gov/2014/11/07/better-living-through-the-audit-process/ … #weekinreview"
220,wednesday’s watchblog highlighted our reports on responding to infectious diseases: http://1.usa.gov/1yfpbhi  #ebola #weekinreview
221,this week’s watchblog ranged from infectious diseases to our 5-step audit process. catch up at http://blog.gao.gov  #weekinreview
222,yesterday’s watchblog shared how our 5-phase audit process might help in everyday life: http://blog.gao.gov/2014/11/07/better-living-through-the-audit-process/ … #weekinreview
223,"wednesday, the watchblog highlighted our reports on responding to infectious diseases: http://blog.gao.gov/2014/11/05/responding-to-infectious-diseases/ … #ebola #weekinreview"
224,this week’s watchblog ranged from infectious diseases to gao’s audit process. catch up at http://blog.gao.gov  #weekinreview
225,"have a decision to make? ask yourself, “what would an auditor do?” http://1.usa.gov/1wchuyh "
226,friday #lifehack: better living through the audit process. read today's watchblog for how: http://blog.gao.gov/2014/11/07/better-living-through-the-audit-process …
227,"how we do our work, such as gathering evidence and analyzing results, can help in everyday life, too. read watchblog: http://blog.gao.gov/2014/11/07/better-living-through-the-audit-process …"
228,financial audit: office of financial stability (troubled asset relief program) fiscal years 2014 and 2013.. http://1.usa.gov/1xditcg 
229,military and veteran support: dod and va programs that address the effects of combat and transition to civilian.. http://1.usa.gov/1xdisvn 
230,women-owned small business program: certifier oversight and additional eligibility controls are needed http://1.usa.gov/1xdir49 
231,our 5 audit steps that save taxpayers billions might also help you make effective choices. more in today's watchblog: http://blog.gao.gov/2014/11/07/better-living-through-the-audit-process …
232,"from planning to analysis, read about our 5-phase audit process. could it also help in everyday decisions? http://blog.gao.gov/2014/11/07/better-living-through-the-audit-process …"
233,watchblog post: better living through the audit process http://1.usa.gov/1qtdyfz 
234,it's native american heritage month - read about issues facing more than 560 federally recognized indian tribes http://www.gao.gov/key_issues/native_american_issues/issue_summary?utm_source=twitter&utm_medium=social&utm_campaign=gpi … #nahm
235,november is #nationaladoptionmonth. find out about state practices and challenges providing services to foster youth: http://www.gao.gov/products/gao-14-347 …
236,fiscal year 2014 agreed-upon procedures: excise tax distributions to the airport and airway trust fund and the.. http://1.usa.gov/13ncgab 
237,food safety: fda and usda should strengthen pesticide residue monitoring programs and further disclose.. http://1.usa.gov/13ncgar 
238,"information sharing: dhs is assessing fusion center capabilities and results, but needs to more accurately.. http://1.usa.gov/13ncgk3 "
239,biosurveillance can help prepare us for infectious disease outbreaks. read about this and more in watchblog: http://blog.gao.gov/2014/11/05/responding-to-infectious-diseases … #ebola
240,"from #flu to #sars, today’s watchblog reviews selections of our work on infectious diseases:  http://blog.gao.gov/2014/11/05/responding-to-infectious-diseases … #ebola"
241,..gov plans to accelerate #ebola vaccine manufacturing.  the watchblog shows how flexible manufacturing may help: http://blog.gao.gov/2014/11/05/responding-to-infectious-diseases …
242,#ebola is not the 1st infectious disease we’ve faced. read how the u.s. responded to past outbreaks in watchblog: http://blog.gao.gov/2014/11/05/responding-to-infectious-diseases …
243,today’s watchblog highlights our work on preparing for and responding to infectious disease outbreaks: http://blog.gao.gov/2014/11/05/responding-to-infectious-diseases … #ebola
244,watchblog post: responding to infectious diseases http://1.usa.gov/1ah0yfr 
245,interested in working at gao? financial auditing internships available for undergrad & grad students. apply by 11/17 http://1.usa.gov/1p6qhgn 
246,yesterday’s watchblog shared a podcast on veterans' access to outpatient specialty health care. listen here: http://1.usa.gov/1wlmrqa 
247,thursday’s watchblog highlighted the work of our acquisition & sourcing management team http://blog.gao.gov/2014/10/30/gaos-acquisition-and-sourcing-management-team/ …
248,"wednesday’s watchblog featured our technical chiefs, including an accountant, an actuary, and an economist:  http://1.usa.gov/1wlmin1 "
249,monday’s watchblog shared a podcast on federal agencies’ customer service efforts: http://1.usa.gov/1wlmhzy 
250,this week’s watchblog ranged from gao’s technical chiefs to veterans’ health care. catch up at http://1.usa.gov/1fucq6o 
251,we’re hiring undergrad and grad students as summer financial auditing interns. apply by 11/17: http://1.usa.gov/1p6qhgn 
252,yesterday’s watchblog shared a podcast on veterans' access to outpatient specialty health care. listen here: http://1.usa.gov/1wlmrqa 
253,thursday’s watchblog highlighted the work of our acquisition & sourcing management team http://1.usa.gov/1sgiujj 
254,"wednesday’s watchblog featured our technical chiefs, including  and :  http://1.usa.gov/1wlmin1 "
255,monday’s watchblog shared our new podcast on federal agencies’ customer service efforts. check it out: http://1.usa.gov/1wlmhzy 
256,this week’s watchblog ranged from customer service to government purchasing. catch up at http://1.usa.gov/1fucq6o 
257,government efficiency and effectiveness: inconsistent definitions and information limit the usefulness of.. http://1.usa.gov/1tpzcyk 
258,watchblog post: podcast on timely access to outpatient specialty health care for veterans http://1.usa.gov/1wncrbc 
259,today’s watchblog puts the spotlight on our acquisition & sourcing management mission team: http://blog.gao.gov/2014/10/30/gaos-acquisition-and-sourcing-management-team/ …
260,"from rockets to supplies, our acquisition & sourcing management team helps ensure taxpayers get value for their money http://1.usa.gov/1sgiujj "
261,watchdog podcast: timely access to outpatient specialty heath care for veterans  http://1.usa.gov/1xfb5rp 
262,dod business systems modernization: additional enhancements are needed for army business system schedule and.. http://1.usa.gov/1xfb8fy 
263,dod space systems: additional knowledge would better support decisions about disaggregating large satellites http://1.usa.gov/1xfb5rd 
264,energy policy: information on federal and other factors influencing u.s. energy production and consumption from.. http://1.usa.gov/1xfb7zw 
265,federal real property: more useful information to providers could improve the homeless assistance program http://1.usa.gov/1xfb7zi 
266,pension plan valuation: views on using multiple measures to offer a more complete financial picture http://1.usa.gov/1xfb53y 
267,va health care: management and oversight of consult process need improvement to help ensure veterans receive.. http://1.usa.gov/1xfb4wm 
